GeneName	0h	1h	4h	10h	20h	36h	48h	72h	168h	4w
Suox	5.567555501	5.578764092	5.11185443	4.873969042	5.339677749	4.988607411	5.118277404	5.221046341	5.826942773	5.67048306
Supt16h	2.373489653	2.529351977	2.800689347	2.970697875	3.003132559	3.366161576	3.230177901	3.031618008	2.731482439	2.580655373
Supt3h	0.461417709	-0.135899734	-1.149468483	-0.458974669	-0.338685814	-0.132934253	-0.067826784	-0.243942123	0.033622965	0.248103467
Supt4h1	4.018949084	3.656114939	3.366417083	3.71998976	3.73522144	3.730921366	3.707485667	3.457400276	3.829442339	3.635531792
Supt5h	3.472510609	3.667587051	3.900058695	4.087327213	4.082330194	4.209609448	4.366262577	4.291004057	4.029417426	3.825175356
Supt6h	2.127808221	2.714029983	3.149562838	2.730936916	2.882000222	2.742991364	2.946419293	2.978247148	2.582052433	2.532789981
Supt7l	0.625896975	0.524062424	1.372015779	1.153303671	0.669508868	1.027378156	0.760727943	0.865287037	0.811038776	0.679955511
Supv3l1	1.982218489	1.969600022	2.436903167	2.673681995	2.074675169	2.392802167	2.427732473	2.250511312	2.127299654	2.293881524
Surf1	3.86589972	3.702412671	3.523533263	3.615256199	3.610919551	3.414553988	3.624220274	3.719418527	3.713108838	3.728223406
Surf2	1.14594067	0.956916579	1.589304053	1.531415997	1.372139049	1.484950269	1.069979765	1.459668569	0.951025147	0.84086714
Surf4	5.886322132	5.936289364	5.836267177	6.528634622	6.729236862	6.569688917	6.859196272	6.684293503	6.343463509	6.154975539
Surf6	0.740041715	0.945178889	1.694486507	1.531365559	1.375717445	1.713720493	1.652779686	1.562984191	0.869560465	0.743552254
Susd1	-0.259782848	-0.465241296	0.288498495	1.28568519	0.727610049	0.768443524	0.265548135	0.159190865	-0.197120287	-0.344751504
Susd2	-0.993869524	-1.521739198	-1.583289943	-1.123384032	-0.481642002	-0.464628681	-0.42918242	-0.116490542	-0.066655772	-1.019885831
Susd3	-4.990037838	-5.728497266	-6.418985745	-5.904831938	-6.193625701	-5.982687423	-5.970818915	-4.857394097	-5.092769138	-4.742421169
Susd4	2.518089036	2.775412665	2.009956311	1.282717199	1.81731725	2.335478033	2.718585096	2.753175827	3.159691815	3.308250081
Susd5	-6.42210206	-5.671619936	-6.866189144		-6.336354372			-6.997397507		-6.720021455
Suv39h1	-0.257084687	-0.573822827	-1.287946225	-0.625714454	-0.386990965	1.927408786	2.258436596	1.034624071	-0.126598337	-0.241118052
Suv39h2	-3.099316413	-3.543040563	-2.199992424	-2.014659885	-2.287806985	-0.437032609	-0.603091252	-0.998350177	-2.654866459	-2.721264945
Suv420h1	0.433754098	0.290242204	0.630698504	0.679871524	0.563556234	0.047544835	0.565118507	0.436514604	0.586745087	0.724507631
Suv420h2	1.221081804	0.33610813	-0.965899009	0.46440306	0.8716384	1.059263185	1.271849209	1.26818292	1.451658274	1.293332485
Suz12	2.072281139	2.23641074	1.883448601	2.669847626	2.471875061	3.24506126	3.046662187	2.806832853	2.443880766	2.260526561
Sv2a	-6.693827803	-6.226131212		-6.494573212	-5.931712213	-6.675574827	-6.014270133	-6.044151623	-5.569333133	-6.606682341
Sv2c	-6.650444513		-6.94938987	-6.962677276		-6.987556775		-5.803463116		
Svep1	-4.094827145	-4.499641399	-4.146154001	-3.817871032	-3.719418853	-3.967028754	-3.983316185	-3.547515998	-3.887934449	-5.212723337
Svil	1.243884584	0.698399682	-0.295576746	0.496178137	0.977873298	1.040635064	1.502668973	1.812619049	1.934920656	1.982493635
Svip	2.107866774	1.845347908	1.01762401	1.156956316	2.131686867	1.63209661	1.808403535	2.143832286	2.275906992	2.162483338
Svopl	-6.640594199	-7.475482184	-6.509706739	-7.056032589	-6.849409905	-6.360838559	-7.363903992	-6.953268524	-6.451502715	
Swap70	0.26337838	0.197117244	-0.937672005	0.688024442	0.199255431	0.807967935	0.548439482	0.422450393	0.642490395	0.568780656
Swi5	5.122409086	4.556756499	4.256366234	4.462969588	4.983981231	4.97075671	5.112717098	4.939459267	4.674612249	4.634303504
Syap1	3.937850884	3.887464601	3.776690402	3.977216197	4.212238287	4.221838293	4.189296847	4.318604357	4.19489532	3.938460888
Sybu	-5.599634999	-6.884567341	-2.465601254	-2.423370564	-1.60110646	-0.812948658	-0.916793244	0.108574779	-2.676660973	-6.645024799
Syce1	-4.460952405	-4.977600408				-5.346323274	-4.934630434	-3.722074375	-5.366878402	
Syce1l	-1.076358828	-1.42217783	-1.323901212	-0.998466481	-0.702295518	-1.181064407	-0.738509367	-0.680428325	-1.047158128	-1.761793665
Syce2	-2.168935611	-2.887661043	-3.45440815	-4.006586088	-2.346121561	0.566368554	0.688520633	-0.077778983	-2.058736956	-2.131572336
Syce3	-3.833122105	-3.865776875	-3.970962786	-4.091003088		-3.557508552	-3.653278472	-3.480623197	-3.663432415	
Sycn	-3.910499943			-4.101392044						
Sycp1	-5.872620839	-6.508582487	-6.702846309	-7.770640129	-7.520616612	-6.424795286	-5.195016355	-8.96159759	-6.07499006	-5.897519707
Sycp2	-5.755050213	-6.812591923	-6.491306672		-7.172849404	-7.405879155	-7.030928583	-7.18583074	-7.386797495	
Sycp2l	-6.02026565	-6.078009583		-6.491830201	-6.400487543	-6.352735338	-6.872060037	-5.068082247		-6.497175533
Sycp3	-4.79112454	-4.772583772		-5.179029651	-4.798649138	-5.067184657	-5.612350972			
Syde1	-0.53014784	-0.936486069	-0.797593389	-0.666587006	-0.356003355	-0.464534267	-0.349598845	-0.75051053	-0.973738118	-0.906864425
Syde2	-0.806355351	-0.294575372	-2.067953651	-0.044198111	-0.424898232	0.056922767	-0.735755233	-0.718949997	-0.708526593	-0.727650064
Syf2	3.8472285	3.525884242	3.367748273	3.564685833	3.38137627	3.311191485	3.576704513	3.34721918	3.533519646	3.396420808
Syk	-2.752313331	-2.58553008	-2.812679181	-3.235936793	-3.021148069	-3.146599966	-2.472518088	-2.427221958	-1.961790771	-2.291335707
Sympk	2.469685269	2.624949792	2.447568668	2.718725846	2.840723521	2.872440575	3.062463445	3.07798785	2.889321027	2.830020284
Syn1	-4.971997998	-5.610984427	-5.3003971	-5.692581312	-5.074988488	-5.706656753	-4.940438264	-4.621512381	-4.038497271	-5.327609245
Syn2	-6.114038174	-6.460859141	-5.865564305	-5.165249149	-5.882154314	-5.792703519	-6.835326704	-6.285819562	-6.75180604	-6.610974901
Syn3	-4.986120734	-4.773111733	-5.094400603	-4.817874682	-4.792517122	-4.797763666	-4.815955969	-4.813779859	-4.803334901	-4.242799607
Synb	-6.844337938	-8.434204568	-6.927586491		-6.596216916	-6.651421579	-4.305763778	-5.060903591	-6.761860003	-7.038535018
Sync	-5.799900635	-6.519911295	-6.33791974	-5.868819728	-5.842317831	-5.925639015	-4.93544736	-5.766847378	-6.131883917	-5.542006462
Syncrip	1.945359321	2.117415309	2.532745376	2.644673086	2.439732998	2.802232135	2.833185869	2.691714799	2.23725082	2.131309229
Syne1	-0.138790125	-0.443910979	-1.73816361	-2.05013817	-0.14138272	-1.279629158	-0.279516514	0.087266753	0.215573719	0.408718805
Syne2	-0.367711823	-0.159518766	-1.402350543	-0.361732941	-0.165141418	0.367881993	0.478936344	0.21493601	0.002583111	-0.090615181
Syngap1	-2.793264422	-2.918502363	-3.671474173	-2.323150353	-2.793868214	-3.542335117	-3.286921424	-2.999483515	-2.694060369	-2.278216765
Syngr1	-4.033270619	-4.328000444	-4.936670695	-5.005553842	-4.568650404	-4.934229116	-4.884000318	-4.989169483	-4.248389905	-5.662740235
Syngr2	4.583868973	4.329948832	3.709330431	4.23598086	4.71970718	4.727452308	4.609556934	4.523427329	4.458184651	4.444389422
Syngr3	-4.909205639	-4.677684295	-5.96251496	-5.582500615	-4.454038362	-5.325503854	-4.355272233	-4.723502774	-3.700207236	-4.657032544
Syngr4	-4.87130312	-4.551586098	-4.918008466	-4.946098129	-3.303360348	-0.385488848	-0.624030495	-1.286675036	-4.286598619	-3.774276788
Synj1	-0.303906621	0.017294199	0.217524554	0.590118028	0.468210565	0.586802589	0.547886646	0.370294501	0.245892659	0.159042366
Synj2	-2.05053428	-1.318453795	-1.925004661	-0.561341969	-1.466875337	0.060197132	-1.356439763	-0.88640005	-1.57427789	-1.973089489
Synj2bp	3.03871039	2.935204927	2.841939425	3.110408456	3.172077774	2.997334058	3.333817342	3.123117525	3.237350257	3.184343595
Synm	-4.768988148	-5.477824083	-4.372811606	-3.372995359	-4.90646071	-3.998793532	-4.233648064	-4.349483969	-4.613233683	-4.64084249
Synpo	-1.396415666	-0.450396753	1.466644044	2.287366401	0.946505428	1.350465693	0.041233621	0.728168432	-0.237233104	-1.014462837
Synpo2	-5.399967526	-5.843665181	-5.985116768	-5.776470112	-5.182353634	-5.968519101	-5.755088694	-5.919670241	-4.460119628	-4.462636242
Synpo2l	-5.951913418	-6.968202441	-4.988801577	-5.198138675	-4.991093597	-6.111808876	-5.627633186	-5.88117475	-5.636271025	-6.604513305
Synrg	0.603430186	0.609957176	0.950429629	1.129104067	1.047017243	0.939515572	0.832576685	0.749442619	1.013828326	1.077006238
Syp	-3.554342578	-4.292998999	-4.780983365	-4.979552043	-4.414304853	-4.89370568	-3.566797587	-3.968092429	-4.428433798	-3.931263572
Sypl	2.574717854	2.659725487	2.169529527	2.595238734	2.779901531	2.950396428	3.196398928	3.026604541	2.974614123	2.609879949
Sypl2	-6.78244549	-6.817461396	-6.992441384	-6.858436768		-6.491816641	-6.065601255	-6.487666808		
Sys1	1.509145239	1.480040116	1.324315148	2.032680944	2.143458836	1.854499027	2.059591178	2.041014994	1.455652634	1.588904851
Syt1	-0.125507443	-0.333573142	-0.089730816	-2.561469346	-0.769752828	-0.285196042	-0.724310486	-0.553600999	-0.138018269	-0.027604489
Syt11	-0.974342843	-0.884160921	-1.661029919	-0.820847151	-0.497688301	-2.106925073	-1.000451557	-1.008390274	-0.77411826	-0.354231876
Syt12	-3.613503482	-2.959756837	3.942135526	3.764430974	1.496412906	1.692817096	1.693978918	1.105994371	-0.994633902	-3.00559558
Syt13	-7.010971475				-6.823735935	-6.410501508		-6.5238293	-6.725378094	
Syt14	-5.997949304			-5.809413475	-5.626910064	-4.354888689	-4.950055372	-5.991581409	-4.301817136	
Syt15	-4.215668261	-5.74507632	-5.862576003	-6.406153193	-6.018237368	-5.257310079	-6.036721945	-6.415417778	-5.519932185	-4.571977664
Syt17	-5.54509498			-5.437639536		-4.940573811	-4.625123286	-5.36624913		-4.719765233
Syt3	0.164971792	0.490203634	-1.041135072	-3.177695091	-1.346089174	-2.384416958	-1.345556968	-1.408621733	-0.209534575	0.17866286
Syt4	-5.793242901	-5.325577067	-6.876150539	-6.922781045	-6.716044605	-6.745423053	-6.33472514	-6.632576818		
Syt5	-5.399813062	-4.754786178	-4.723777463	-4.749819024	-4.800017409		-5.642036929	-4.479177807	-5.088826574	-5.829120421
Syt7	-2.514357467	-2.985889955	-3.853687163	-3.774218952	-3.422881565	-3.389997557	-3.004609023	-3.05912001	-3.26646069	-2.919745088
Syt9	-2.310448737	-3.320731541	-4.909293656	-3.657210802	-2.15881434	-2.813353114	-2.014359377	-2.5441691	-2.48984906	-2.939457862
Sytl1	0.425359653	-0.01265982	-2.194411768	0.330094628	0.33632256	-0.307035883	0.188917228	0.008057086	0.532029431	0.776821746
Sytl2	-3.3147065	-3.858944807	-3.779323533	-3.309140164	-4.011273914	-4.175923072	-3.789047882	-3.495619789	-2.62930301	-3.026306298
Sytl3	-6.628773825	-6.34261167	-5.742140785	-6.687261545	-7.152474107	-6.674143269	-6.749854053	-6.889208845	-7.034305397	-6.504325591
Sytl4	-1.463943537	-1.475209992	-3.075729365	-0.980138085	-0.896799042	-0.801846315	-0.565926874	-0.2711094	-0.612634055	-0.936683027
Sytl5	-2.415459506	-4.05748354	-4.378358746	-4.383019309	-3.768346748	-3.700856192	-3.307568997	-2.409169472	-2.188457819	-2.856891439
Syvn1	4.056147098	4.162263933	3.924640167	5.138140564	4.301405209	3.587929329	5.221033325	4.842884411	5.11682063	4.767642148
Szt2	0.16018853	0.38635502	-0.159514404	0.445999479	0.667851818	0.181812837	0.492368912	0.508603235	0.616854997	0.503149657
Taar1	-4.577028787		-4.980213567	-4.90104193		-4.922965577				
Taar2	-4.449993996					-3.932349568				
Tab1	0.067797227	-0.028071959	0.261792012	0.350810115	0.22616622	0.51625474	-0.138571148	0.560607982	0.49330483	0.354012923
Tab2	3.526405005	3.445863709	3.598781905	3.274331577	4.045154409	2.919129237	4.010268366	3.883138157	3.955135668	3.523314589
Tab3	0.008604005	0.264316071	0.384971992	0.790158435	0.340918023	0.485594816	0.510739821	0.574284565	0.449838408	0.533895208
Tac1	-3.573496946			-5.013619836						
Tacc1	1.80124858	2.277699652	2.756159583	2.158778531	2.390523753	2.245830049	2.391951166	2.400249602	2.305072477	2.51401111
Tacc2	1.084831661	1.555654565	5.024520787	2.907825515	2.609714556	1.551481798	3.265348231	3.012489066	1.804392184	0.834729865
Tacc3	-1.670498878	-1.628921689	-1.796507361	-2.33351064	-1.073746013	2.44709047	3.875492748	2.825085297	-0.067776835	-1.214150928
Taco1	2.874674747	3.037977836	2.81960946	3.42631518	3.369259669	3.138235652	3.432503884	3.596483805	3.684824809	3.640518676
Tacr2	-6.187059767									
Tada1	1.139889051	1.263135287	1.692258671	1.475916918	1.418139089	1.555143718	1.748350009	1.54380753	1.216525159	1.446681891
Tada2a	0.296804044	-0.191097375	-0.193098988	0.559007512	0.318339899	1.033978793	0.809814715	0.83613928	0.195736614	0.295868739
Tada2b	2.033866194	2.335811433	2.621402746	2.736904583	2.747972231	2.832396728	2.755510179	2.631982588	2.379519586	2.250111022
Tada3	1.108116116	0.647140023	0.493434371	1.057626722	1.059533086	0.99134614	1.300344553	1.183531043	1.268908612	1.127480943
Taf1	0.779329136	0.698009449	0.950694808	1.244579883	1.123647406	1.427837671	1.29320053	1.313453858	1.230652725	1.101188058
Taf10	2.818734269	2.508962921	2.803873928	2.849556382	2.863968928	2.909811728	2.785522635	2.593338339	2.177369406	2.621554826
Taf11	1.928949196	1.690531324	1.640824038	2.180551654	2.183894308	2.199612642	2.542209842	2.246956507	2.144166325	1.851576307
Taf12	1.578769211	1.176781274	1.352092115	1.677047472	1.565477311	1.715842386	2.006586768	1.816579728	1.450929548	1.386274285
Taf13	2.12744435	2.027785904	1.559081224	1.879584231	2.015965313	2.053906696	2.22779824	1.793224022	1.963428106	1.847057859
Taf15	4.014731661	3.611621128	3.747736476	3.786363911	3.950125228	4.04869709	4.300597549	4.052947164	3.783329959	3.828524398
Taf1b	0.742910289	0.520536878	0.883989934	0.98171897	0.91282942	0.71203415	1.129050911	1.502359698	1.191368267	1.045299764
Taf1c	-1.511392729	-1.644787026	-1.689389481	-0.412597962	-0.444508858	-0.386382876	-0.307681711	-0.221668774	-1.358789475	-1.68479042
Taf1d	1.369557232	1.279681643	1.829657767	1.979859108	1.625361749	2.208234895	2.146411923	1.719220269	1.162723639	0.962556249
Taf2	1.202499225	2.592319722	2.782454445	2.114787188	1.94186514	2.060706145	2.209093081	2.067656451	1.503957962	1.508398148
Taf3	-0.899614906	-1.031663681	-0.574985754	-0.30416311	-0.443512342	-0.236649987	-0.08863924	-0.191219887	-0.633902964	-0.820362467
Taf4a	1.117083882	0.858314805	0.936220484	1.370278466	1.016811495	1.190271127	1.259610619	1.006613891	0.983502382	0.998052952
Taf4b	-2.423375733	-1.653176913	-0.489782147	-0.366487822	-1.404995371	-1.012571529	-1.224808778	-1.427290442	-1.768063664	-1.88518656
Taf5	-0.128738277	-0.670935013	0.350761564	0.182079507	-0.072777041	0.494416585	0.794195054	0.407530221	-0.002240219	-0.265794494
Taf5l	1.336861765	1.717083582	1.659940578	1.868212276	1.812027608	1.986621848	1.940942122	1.911128507	1.490468751	1.56601861
Taf6	1.530469932	1.483055615	1.254292892	1.750204656	1.740957343	2.008065279	2.269860794	1.893068332	1.705339428	1.725895641
Taf6l	-1.264854607	-1.638464109	-2.984004024	-1.155593373	-1.128936017	-0.313103952	-0.548209645	-0.872304218	-1.113979376	-1.018493449
Taf7	0.808753945	0.565608178	0.892765724	0.206849824	0.330019687	-0.007970471	0.59213621	0.394754773	0.50361211	0.421942724
Taf8	1.241353062	1.120834265	0.731484564	0.902412854	0.852176627	0.404644223	1.30790609	0.946522504	0.926390924	1.017840677
Taf9	2.621239888	2.633565832	2.738071513	2.831957157	2.619989904	3.129462993	3.744704945	3.304723261	2.639960472	2.133533175
Taf9	3.305041452	3.199161906	3.483524762	3.973926192	3.575799969	3.972155481	4.580019475	4.062440148	3.47208726	3.312183795
Taf9b	-2.543053348	-3.145704137	-2.254317027	-1.535288221	-2.268129027	-2.121803442	-1.982426136	-1.611694209	-2.880965482	-2.805690315
Tagap	-0.546623716	-0.883182718	-1.057234324	-0.375342551	-0.645351313	-0.380545217	-0.002494435	-0.317538647	-0.599252348	-0.68338481
Tagap1	1.353314917	0.941950633	0.854894199	1.528835318	1.285240071	1.539787972	2.007675299	1.620063905	1.256054589	1.310196914
Tagln	1.863313251	1.71772679	1.899829833	2.481061351	2.309383143	2.172006357	2.518885163	2.150850536	2.223953019	1.060259494
Tagln2	2.377832698	1.641982333	1.669633724	2.546518398	2.966922971	3.779700988	4.458564749	4.291367537	2.796534574	1.856070113
Tagln3	-2.743215198	-4.158646183	-3.2287691	-3.484616858	-3.520184862	-3.839059328	-2.658225181	-3.035772857	-3.929203357	-4.210084104
Tal1	-2.919893459	-3.29997668	-3.030672802	-3.389195684	-2.986495761	-3.09182558	-3.370440408	-3.812488269	-2.766308054	-2.953706361
Tal2	-6.357583908	-6.335052811		-6.201144831		-6.429866476	-5.463996139			
Taldo1	5.517395402	5.199352501	4.943493866	4.884903448	5.286754402	5.400981959	5.534658613	5.649849647	5.368761758	5.239750495
Tanc1	-0.932826789	-0.989600505	-0.588825696	-0.362652099	-0.501056514	-0.318587512	-0.449211722	-0.036819474	-0.434624557	-0.708729354
Tanc2	-2.278668954	-1.729581691	-2.226614777	-0.160580021	-1.264882744	-0.999616478	-1.405328109	-1.586328313	-1.531167303	-1.798826347
Tank	0.906407647	1.210852094	1.805128751	1.293105451	1.358090678	1.067520939	1.444367237	1.484240114	1.327382664	1.088503133
Taok1	1.553914684	1.722936274	1.915128353	2.252704718	1.987060862	1.89613156	2.114851851	2.000799875	2.050658034	1.912030325
Taok2	1.51611945	1.701232313	1.301377309	1.871995472	1.721491343	1.777252342	1.722152105	1.446574423	1.547148753	1.574744107
Taok3	1.420136954	1.363944089	0.220919574	1.800551623	1.709968146	1.08501346	1.060343987	1.080040181	1.580984682	1.419847116
Tap1	1.48732535	0.702740513	1.049263401	1.366524161	1.487756891	1.422548065	1.539807633	1.415502399	2.175123799	1.904625522
Tap2	2.267358997	2.000302406	1.723160203	2.097134338	2.29493393	2.056122343	2.289490626	2.403836254	2.235003022	2.001028975
Tapbp	4.214719259	4.045483579	3.774466332	3.554338947	4.450778095	4.553358668	4.651949167	4.577765359	4.62761123	4.140985775
Tapbpl	2.592423539	2.077879814	2.172068737	3.266901949	3.269717828	2.942892194	3.543756372	3.382370169	2.981210449	2.838239729
Tapt1	3.470301673	3.532512369	3.526247226	4.0972259	4.284249999	4.045956954	3.781028075	3.443886317	3.738787836	3.66100647
Tarbp2	1.091044277	0.836023296	0.551711027	1.296808602	1.302215939	1.58051036	1.771368254	1.274853401	0.848534465	0.903697234
Tardbp	3.433615925	3.185249133	2.685246583	3.430878068	3.410734551	3.548436069	3.505075301	3.433878185	3.152626086	3.371920233
Tars	5.823285429	5.828388416	5.946907564	4.963433383	5.696133188	4.445502239	5.741495858	5.847735109	5.98918586	5.871437505
Tars2	2.202569169	2.125152376	2.006785305	2.236095402	2.497066302	2.450420892	2.811249172	2.81928557	2.369949975	2.242352657
Tarsl2	0.88476596	0.931586474	0.290776671	1.167454715	1.076815318	1.467735584	1.229457682	1.20466227	1.297965503	1.312446375
Tas1r1	-7.015139381	-5.655551469	-6.375139238	-6.478176196	-6.136897392	-5.888856038	-6.637498013	-7.110081599	-6.001186684	-6.64938528
Tas1r2	-6.603621334	-3.784392443	-5.431017113		-5.522005276	-6.22899157	-5.068354267		-6.423101054	-6.375211289
Tas1r3	-5.49955939	-5.814673403	-5.64413843	-6.188299859	-6.000672911	-5.928138	-5.779192966	-6.260164982	-5.131512075	-4.312751237
Tas2r135	-4.601021686	-4.563084802		-4.723296676		-4.594465901	-4.515537426		-4.94797999	
Tas2r138	-4.890222043		-4.818923178	-4.984722926	-4.437135716		-4.732345173	-4.856472385	-4.511562221	-3.601907831
Tasp1	0.675108294	0.34524971	0.473156891	1.191794709	0.715110412	0.808746628	0.850523121	0.682078961	0.550537728	0.830718222
Tat	8.872747389	10.52588295	10.59622224	9.358121314	8.65004004	8.79989076	8.847253421	9.188849502	8.914701789	8.51046435
Tatdn1	1.940602269	1.634698401	1.52984681	1.891199862	2.097060113	1.733541892	2.21605265	2.485760923	2.002687395	1.898298369
Tatdn2	1.88296703	2.279172458	2.788503902	3.159895096	2.678756375	2.923296673	2.679824664	2.504817385	2.266334336	2.235396842
Tatdn3	0.341921649	-0.246048087	-0.165468792	-0.007961613	0.334812482	0.120302288	0.32215874	0.436710307	0.337189623	0.551070438
Tax1bp1	4.065565822	4.203129532	4.173339583	4.386585248	4.253660762	4.305209138	4.532881359	4.225000237	4.244130967	4.195737649
Tax1bp3	0.803041619	0.763973865	0.002407013	1.521102791	1.263815487	1.850409772	1.559545099	1.400788656	1.118408738	0.900871112
Taz	2.118909722	1.750263507	1.004869834	1.847098862	2.007156118	1.664850689	1.731018898	1.703981198	1.908774688	2.112781587
Tbc1d1	-1.117872839	-0.88532767	-1.787330854	-0.372298967	-0.67691522	-0.110342418	-0.211634269	-0.218996	-0.66837177	-1.265302884
Tbc1d10a	0.940444114	0.664569138	0.856437499	1.236846362	0.77083942	1.264574941	1.218587275	0.990833398	1.008806549	0.949352845
Tbc1d10b	0.467024806	-0.141162766	0.19225299	1.041353023	0.871851304	1.210532887	1.239966079	0.951828693	0.595077383	0.510523445
Tbc1d10c	-2.324009384	-2.717576086	-3.731983755	-3.722207195	-3.743899028	-4.091025788	-3.750736578	-4.067075293	-3.023507014	-2.150047652
Tbc1d12	0.634823779	0.630170157	0.316283077	1.198843398	0.901278699	0.776433685	1.061842238	0.912852867	0.943288252	0.69443276
Tbc1d13	1.863413136	1.653107087	1.095392413	2.143094684	2.092383973	2.359078041	2.499136359	2.396192949	2.363084322	2.24263233
Tbc1d14	0.218230636	0.501200624	0.061751322	0.580392977	0.724163729	0.67124649	0.925096088	0.900610874	0.9563936	0.623865274
Tbc1d15	3.47612571	3.833214358	3.987296349	3.820730417	3.541099069	3.697794677	4.02734538	3.747246316	3.812156834	3.473157508
Tbc1d16	0.469943038	1.136605892	0.393844688	1.057704879	0.98485494	1.068837826	0.396247488	0.721698816	1.394090469	1.234600408
Tbc1d17	2.836329036	2.490253863	1.618708711	2.467251402	2.312820169	2.574957195	2.502322623	2.031763122	2.669556929	2.691537513
Tbc1d19	-0.534329157	-1.316100578	-1.310340776	-0.134258607	-0.034835074	0.018027113	0.253545241	0.356572265	-0.011519395	-0.826783709
Tbc1d2	-2.781155503	-2.843640943	-2.942207068	-1.19259988	-2.114991067	-1.718680241	-2.705363438	-2.409688267	-1.905242149	-1.982869737
Tbc1d20	2.459796573	2.613712486	2.392158985	2.910117197	2.633534965	2.861184778	2.819873882	2.551622933	2.513450326	2.561483191
Tbc1d22a	1.647791986	1.672183337	1.344080103	1.926193997	1.863255928	1.881427382	2.127339775	1.847611231	2.024302995	1.826106577
Tbc1d22b	-0.296225132	-0.982434883	-0.985697946	-0.338162721	-0.156881047	-0.441129071	-0.228022618	-0.202964454	-0.147176392	-0.235055946
Tbc1d23	1.03637512	0.895143915	1.35797927	1.362361498	1.099354109	0.953553804	1.267243936	1.077785897	1.065712966	1.184934118
Tbc1d24	0.470300623	0.84934545	1.123780623	1.940026855	1.697328393	1.582651961	1.24808679	1.773126403	1.298821791	0.978776062
Tbc1d25	-0.197492253	0.023056682	0.017171134	0.367679947	0.089366682	0.385426325	1.259670236	0.789053846	0.18252899	0.083219902
Tbc1d2b	0.939026183	0.445020708	1.087628016	1.268961521	1.329770312	2.212183783	1.963865119	1.56998394	1.201146184	0.941768437
Tbc1d30	0.689308374	-0.330744813	-2.216868547	0.752683342	-0.001463543	-0.202097781	0.631480752	0.02836837	1.056777873	0.52082695
Tbc1d4	-1.831924472	-1.942682706	-2.475324757	-2.225662634	-2.316829032	-1.650625623	-1.805703988	-2.225987803	-2.055842184	-2.0215739
Tbc1d5	0.70938227	0.811440905	0.484436383	1.155239282	1.244639529	0.954716939	1.293071701	1.366063884	1.403986673	1.224471249
Tbc1d7	2.562563007	2.327512672	2.126158269	2.889356694	2.934889591	2.684331735	3.129495836	3.069008541	2.756572305	2.675967989
Tbc1d8	1.260644429	2.692122623	2.686177354	3.418249887	1.98554083	2.112839356	2.398683083	1.478525008	1.066967224	0.829406407
Tbc1d8b	1.395352974	1.885064795	1.792788982	2.509056309	2.288605703	2.347789022	2.785607986	2.544597045	2.513813127	2.349260423
Tbc1d9	-3.190313954	-3.556593227	-4.128473142	-4.053850367	-4.418485788	-4.042889973	-3.789186918	-3.356948557	-3.573241968	-3.511610451
Tbc1d9b	2.607979186	2.784342896	2.211759322	2.07903378	2.375168359	2.215767955	2.487678709	2.551674935	2.861656436	2.97549752
Tbca	6.274512299	5.855373247	5.93040838	6.213389291	6.163331384	6.249352582	6.37943008	6.459597926	5.934028126	5.813201724
Tbcb	3.605658487	3.180036747	2.86062728	3.689770807	4.140636264	3.464459532	4.034311885	3.635567733	3.350823157	3.342404759
Tbcc	1.609615511	1.359687062	1.114896851	1.862071943	1.440093811	1.734523677	1.429808063	1.308808186	1.206470856	1.291841447
Tbccd1	2.565983941	2.326712423	2.003422906	2.531667366	2.741627327	2.646272691	3.243817596	3.04681915	3.203951205	2.935135009
Tbcd	1.02763122	1.235695118	1.129536134	1.437362594	1.714037915	1.672408596	1.932115925	1.911072288	1.494006848	1.33084759
Tbce	1.90198096	1.45553888	1.355406726	1.546020893	1.660037159	1.471295329	1.716950123	1.861548882	1.725245436	1.979531616
Tbcel	3.086277996	2.994833445	2.519764744	3.448854114	3.340043467	3.491145731	3.423158609	3.782237455	3.784218019	3.881641333
Tbck	-0.419576261	0.07990456	0.367448274	0.752709271	0.613884563	0.277623636	0.776024406	0.758162677	1.003564135	0.780647575
Tbk1	2.536884104	2.691776534	3.492158387	3.143921148	3.026278412	2.935482854	3.25006305	3.178329817	2.774360131	2.651798492
Tbkbp1	-0.065816344	-0.896102197	-1.199286648	0.212996005	-0.333417339	-0.493167078	-1.060218898	-0.806162289	0.0783983	0.344394263
Tbl1x	2.331841443	2.404339283	1.408954911	2.0306437	2.513230029	2.617703477	2.676463958	3.053092078	3.027097254	2.882825706
Tbl1xr1	1.94183223	2.404710117	3.612938802	2.737316241	2.743508753	2.21145591	2.471338694	2.533909818	2.13203399	1.862502982
Tbl2	0.594153041	0.725621479	2.230471895	2.176374106	1.982650948	2.160437155	2.594955371	2.324884121	1.355152543	1.15812414
Tbl3	1.278374733	1.272133511	1.418681512	1.753169327	1.653769187	1.695172007	1.973203322	1.972213925	1.440761221	1.409670569
Tbp	-0.826996421	-1.021063639	-0.482635424	-0.711219266	-0.753110719	-0.787103057	-0.492322526	-0.644592676	-0.93064268	-0.892656937
Tbpl1	0.886081762	0.957222682	1.232027777	0.978858192	1.153623253	0.887738019	1.361183795	1.151824475	0.770683564	0.780827237
Tbrg1	3.047352834	2.979842235	3.841055476	4.302646733	3.176907531	3.577944709	3.790518183	3.442746195	3.309400272	3.157461802
